,SEASON,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,STANDING_VERTICAL_LEAP,MAX_VERTICAL_LEAP,LANE_AGILITY_TIME,MODIFIED_LANE_AGILITY_TIME,THREE_QUARTER_SPRINT,BENCH_PRESS,SPOT_FIFTEEN_CORNER_LEFT,SPOT_FIFTEEN_BREAK_LEFT,SPOT_FIFTEEN_TOP_KEY,SPOT_FIFTEEN_BREAK_RIGHT,SPOT_FIFTEEN_CORNER_RIGHT,SPOT_COLLEGE_CORNER_LEFT,SPOT_COLLEGE_BREAK_LEFT,SPOT_COLLEGE_TOP_KEY,SPOT_COLLEGE_BREAK_RIGHT,SPOT_COLLEGE_CORNER_RIGHT,SPOT_NBA_CORNER_LEFT,SPOT_NBA_BREAK_LEFT,SPOT_NBA_TOP_KEY,SPOT_NBA_BREAK_RIGHT,SPOT_NBA_CORNER_RIGHT,OFF_DRIB_FIFTEEN_BREAK_LEFT,OFF_DRIB_FIFTEEN_TOP_KEY,OFF_DRIB_FIFTEEN_BREAK_RIGHT,OFF_DRIB_COLLEGE_BREAK_LEFT,OFF_DRIB_COLLEGE_TOP_KEY,OFF_DRIB_COLLEGE_BREAK_RIGHT,ON_MOVE_FIFTEEN,ON_MOVE_COLLEGE,Link,College WS
1359,2020,1630235,trent,forrest,Trent Forrest,PG,75.5,6'3.50'',76.7,6'4.75'',203.0,79.5,6'7.50'',102.5,8'6.50'',5.65,9.0,9.75,28.0,34.5,11.04,2.5,3.18,,,,,,,,,,,,,,,,,,,,,,,,,trent-forrest-1,3.6
1360,2020,1630182,josh,green,Josh Green,SG-SF,76.5,6'4.50'',77.5,6'5.50'',214.0,81.75,6'9.75'',101.5,8'5.50'',6.8,8.0,8.75,30.5,39.5,10.64,2.28,3.12,,,,,,,,,,,,,,,,,,,,,,,,,josh-green-1,N/A
1361,2020,1630204,ashton,hagans,Ashton Hagans,PG,73.5,6'1.50'',74.5,6'2.50'',193.0,80.0,6'8.00'',99.5,8'3.50'',4.1,9.0,9.0,29.5,36.5,10.82,2.5,3.13,,,,,,,,,,,,,,,,,,,,,,,,,ashton-hagans-1,3.3
1362,2020,1630221,joshua,hall,Joshua Hall,SF,78.0,6'6.00'',79.5,6'7.50'',196.6,83.0,6'11.00'',104.5,8'8.50'',7.6,8.75,9.5,31.5,37.5,12.16,2.62,3.38,,,,,,,,,,,,,,,,,,,,,,,,,joshua-hall-1,N/A
1363,2020,1630223,jalen,harris,Jalen Harris,SG,74.75,6'2.75'',76.2,6'4.25'',193.4,79.0,6'7.00'',97.5,8'1.50'',4.4,8.25,9.5,37.5,42.5,10.59,2.49,3.11,,,,,,,,,,,,,,,,,,,,,,,,,jalen-harris-1,-0.2
1364,2020,1630210,markus,howard,Markus Howard,PG,69.5,5'9.50'',71.0,5'11.00'',170.8,72.25,6'0.25'',91.5,7'7.50'',9.91,8.5,7.75,30.5,35.5,11.21,3.17,3.11,,,,,,,,,,,,,,,,,,,,,,,,,markus-howard-1,5.8
1365,2020,1630190,elijah,hughes,Elijah Hughes,SF-SG,76.75,6'4.75'',78.5,6'6.50'',229.0,79.5,6'7.50'',101.5,8'5.50'',10.2,8.5,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,elijah-hughes-1,1.3
1366,2020,1630198,isaiah,joe,Isaiah Joe,SG,75.0,6'3.00'',76.5,6'4.50'',170.4,79.5,6'7.50'',101.0,8'5.00'',4.7,8.25,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isaiah-joe-1,3.2
1367,2020,1630222,mason,jones,Mason Jones,SG,75.75,6'3.75'',77.7,6'5.75'',207.2,79.0,6'7.00'',102.5,8'6.50'',8.9,8.75,8.5,24.0,31.0,10.6,2.49,3.33,,,,,,,,,,,,,,,,,,,,,,,,,mason-jones-1,6.1
1368,2020,1630233,nathan,knight,Nathan Knight,PF-C,80.0,6'8.00'',81.7,6'9.75'',235.0,86.0,7'2.00'',109.5,9'1.50'',8.2,9.0,9.5,23.0,31.5,11.56,2.96,3.31,,,,,,,,,,,,,,,,,,,,,,,,,nathan-knight-1,6.3
1369,2020,1630177,theo,maledon,Theo Maledon,PG,76.0,6'4.00'',77.0,6'5.00'',187.4,80.75,6'8.75'',100.5,8'4.50'',2.8,8.5,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,theo-maledon-1,N/A
1370,2020,1630211,karim,mane,Karim Mane,PG-SG,77.0,6'5.00'',78.0,6'6.00'',196.0,83.0,6'11.00'',102.0,8'6.00'',3.73,8.5,9.75,31.0,36.0,11.52,2.64,3.04,,,,,,,,,,,,,,,,,,,,,,,,,karim-mane-1,N/A
1371,2020,1630230,naji,marshall,Naji Marshall,SF,77.75,6'5.75'',79.0,6'7.00'',233.5,84.75,7'0.75'',102.5,8'6.50'',8.7,9.25,10.5,28.5,35.0,11.77,2.9,3.37,,,,,,,,,,,,,,,,,,,,,,,,,naji-marshall-1,3.9
1372,2020,1630231,kenyon,martin jr.,Kenyon Martin Jr.,SF-PF,78.0,6'6.00'',79.0,6'7.00'',213.2,79.25,6'7.25'',102.0,8'6.00'',5.9,8.5,8.75,31.5,38.5,11.93,2.58,3.16,,,,,,,,,,,,,,,,,,,,,,,,,kenyon-martin jr-1,N/A
1373,2020,1630219,skylar,mays,Skylar Mays,SG,75.0,6'3.00'',76.0,6'4.00'',204.0,78.0,6'6.00'',99.0,8'3.00'',7.4,8.0,9.75,29.0,37.5,10.65,2.4,3.3,,,,,,,,,,,,,,,,,,,,,,,,,skylar-mays-1,5.1
1374,2020,1630192,zeke,nnaji,Zeke Nnaji,PF-C,81.25,6'9.25'',82.5,6'10.50'',246.8,86.0,7'2.00'',105.5,8'9.50'',5.9,9.0,10.5,33.0,38.0,10.94,2.72,3.2,,,,,,,,,,,,,,,,,,,,,,,,,zeke-nnaji-1,5.6
1375,2020,1629670,jordan,nwora,Jordan Nwora,SF-PF,77.75,6'5.75'',79.0,6'7.00'',223.0,82.25,6'10.25'',104.0,8'8.00'',11.68,8.5,9.25,29.0,35.0,11.29,2.66,3.43,,,,,,,,,,,,,,,,,,,,,,,,,jordan-nwora-1,5.2
1376,2020,1629617,reggie,perry,Reggie Perry,PF-C,80.25,6'8.25'',81.2,6'9.25'',249.6,84.25,7'0.25'',106.5,8'10.50'',8.4,9.25,11.0,30.0,33.5,11.26,2.57,3.25,,,,,,,,,,,,,,,,,,,,,,,,,reggie-perry-1,N/A
1377,2020,1629619,myles,powell,Myles Powell,PG-SG,72.5,6'0.50'',73.5,6'1.50'',194.0,79.0,6'7.00'',99.0,8'3.00'',15.8,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,myles-powell-1,3.6
1378,2020,1630193,immanuel,quickley,Immanuel Quickley,SG,74.0,6'2.00'',75.0,6'3.00'',185.8,80.25,6'8.25'',99.0,8'3.00'',8.2,8.0,8.75,29.5,35.5,11.21,2.46,3.17,,,,,,,,,,,,,,,,,,,,,,,,,immanuel-quickley-1,4.8
1379,2020,1630186,jahmi'us,ramsey,Jahmi'us Ramsey,SG,74.5,6'2.50'',75.7,6'3.75'',193.4,78.0,6'6.00'',100.5,8'4.50'',3.4,8.75,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jahmi'us-ramsey-1,N/A
1380,2020,1630194,paul,reed jr.,Paul Reed Jr.,PF,80.5,6'8.50'',81.2,6'9.25'',219.2,86.0,7'2.00'',109.5,9'1.50'',6.83,9.0,8.75,26.5,37.5,12.29,2.67,3.45,,,,,,,,,,,,,,,,,,,,,,,,,paul-reed jr-1,N/A
1381,2020,1630208,nick,richards,Nick Richards,C,82.5,6'10.50'',83.5,6'11.50'',241.6,86.25,7'2.25'',110.0,9'2.00'',8.5,9.0,9.0,30.0,34.0,11.42,2.92,3.25,,,,,,,,,,,,,,,,,,,,,,,,,nick-richards-1,N/A
1382,2020,1630203,grant,riller,Grant Riller,PG-SG,72.25,6'0.25'',73.0,6'1.00'',178.4,77.25,6'5.25'',96.5,8'0.50'',5.4,8.0,8.5,32.5,39.5,11.17,2.45,3.07,,,,,,,,,,,,,,,,,,,,,,,,,grant-riller-1,5.8
1383,2020,1630206,jayden,scrubb,Jayden Scrubb,SG-SF,77.0,6'5.00'',78.2,6'6.25'',185.2,81.5,6'9.50'',104.5,8'8.50'',3.7,8.25,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jayden-scrubb-1,N/A
1384,2020,1630188,jalen,smith,Jalen Smith,PF-C,81.25,6'9.25'',82.2,6'10.25'',224.6,86.25,7'2.25'',110.0,9'2.00'',3.7,9.25,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jalen-smith-1,6.0
1385,2020,1630199,cassius,stanley,Cassius Stanley,SG,77.0,6'5.00'',78.2,6'6.25'',201.6,79.0,6'7.00'',99.5,8'3.50'',5.8,8.25,9.0,34.5,44.0,11.4,2.43,3.09,,,,,,,,,,,,,,,,,,,,,,,,,cassius-stanley-1,3.3
1386,2020,1630205,lamar,stevens,Lamar Stevens,SF-PF,77.75,6'5.75'',78.7,6'6.75'',228.0,81.0,6'9.00'',101.0,8'5.00'',6.8,8.5,9.75,35.0,41.0,10.35,2.54,3.2,,,,,,,,,,,,,,,,,,,,,,,,,lamar-stevens-1,3.6
1387,2020,1630191,isaiah,stewart,Isaiah Stewart,C,79.25,6'7.25'',80.5,6'8.50'',243.0,88.75,7'4.75'',108.5,9'0.50'',7.5,9.0,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isaiah-stewart-1,1.3
1388,2020,1630179,tyrell,terry,Tyrell Terry,PG,73.5,6'1.50'',75.0,6'3.00'',170.0,73.75,6'1.75'',96.0,8'0.00'',7.6,7.5,8.25,30.0,34.0,10.78,2.59,3.28,,,,,,,,,,,,,,,,,,,,,,,,,tyrell-terry-1,4.5
1389,2020,1629681,killian,tillie,Killian Tillie,PF,80.75,6'8.75'',82.0,6'10.00'',221.6,80.0,6'8.00'',106.0,8'10.00'',12.43,8.25,9.25,27.5,32.0,11.6,2.62,3.4,,,,,,,,,,,,,,,,,,,,,,,,,killian-tillie-1,3.9
1390,2020,1630214,xavier,tillman sr.,Xavier Tillman Sr.,PF-C,79.5,6'7.50'',80.5,6'8.50'',266.5,86.0,7'2.00'',106.0,8'10.00'',8.5,10.25,11.0,26.0,32.5,11.8,3.01,3.49,,,,,,,,,,,,,,,,,,,,,,,,,xavier-tillman sr-1,N/A
1391,2020,1629700,kaleb,wesson,Kaleb Wesson,C,81.25,6'9.25'',82.2,6'10.25'',252.6,87.5,7'3.50'',111.5,9'3.50'',12.5,9.0,10.75,21.5,27.0,11.73,2.64,3.6,,,,,,,,,,,,,,,,,,,,,,,,,kaleb-wesson-1,4.7
1392,2020,1630232,kahlil,whitney,Kahlil Whitney,SF,77.5,6'5.50'',79.0,6'7.00'',205.0,84.25,7'0.25'',105.5,8'9.50'',5.3,9.25,10.25,29.0,39.0,11.17,2.61,3.28,,,,,,,,,,,,,,,,,,,,,,,,,kahlil-whitney-1,0.2
1393,2020,1630216,cassius,winston,Cassius Winston,PG,72.5,6'0.50'',73.5,6'1.50'',196.0,78.0,6'6.00'',97.0,8'1.00'',9.0,8.75,8.25,24.0,28.0,11.15,2.74,3.61,,,,,,,,,,,,,,,,,,,,,,,,,cassius-winston-1,5.0
1394,2020,1630218,robert,woodard ii,Robert Woodard II,SF,77.5,6'5.50'',79.0,6'7.00'',230.2,86.0,7'2.00'',105.5,8'9.50'',4.5,9.0,10.75,32.0,38.0,11.1,2.49,3.18,,,,,,,,,,,,,,,,,,,,,,,,,robert-woodard ii-1,N/A
1395,2021,1630546,max,abmas,Max Abmas,PG,70.5,5'10.5'',71.75,5'11.75'',161.8,73.75,6'1.75'',94.0,7'10.0'',5.5,8.0,7.75,28.5,32.5,10.9,3.49,3.12,,,,,,,21-25,,,,,,,,,,,,,23-30,,,,12-25,max-abmas-1,4.4
1396,2021,1630534,ochai,agbaji,Ochai Agbaji,SG,76.5,6'4.5'',77.5,6'5.5'',214.4,82.0,6'10.0'',103.5,8'7.5'',4.15,9.0,8.75,32.0,41.5,10.88,3.1,3.13,,,,,,,15-25,,,,,,,,,,,,,21-30,,,,11-25,ochai-agbaji-1,6.2
1397,2021,1630542,marcus,bagley,Marcus Bagley,SF,78.0,6'6.0'',79.75,6'7.75'',216.8,83.0,6'11.0'',102.5,8'6.5'',7.5,8.75,8.5,32.5,38.5,12.26,3.1,3.17,,,,,,,,,,,,,,,,,,,,,,,,,marcus-bagley-1,0.1
1398,2021,1630567,scottie,barnes,Scottie Barnes,SF,79.0,6'7.0'',80.0,6'8.0'',225.4,86.75,7'2.75'',108.0,9'0.0'',5.3,9.25,10.25,36.0,39.5,10.88,2.99,3.15,,,,,,,,,,,,,,,,,,,,,,,,,scottie-barnes-1,2.4
1399,2021,1629646,charles,bassey,Charles Bassey,C,81.25,6'9.25'',82.25,6'10.25'',230.2,87.0,7'3.0'',107.5,8'11.5'',5.9,9.0,9.5,33.0,36.0,12.19,3.33,3.13,,,,,,,,,,,,,,,,,,,,,,,,,charles-bassey-1,5.4
1400,2021,1630527,brandon,boston jr.,Brandon Boston Jr.,SF,77.75,6'5.75'',79.0,6'7.0'',188.0,82.75,6'10.75'',104.0,8'8.0'',6.0,9.0,9.75,,,,,,,,,,,,0-25,,,,,,,,,,,,,,,,,,brandon-boston jr-1,N/A
1401,2021,1630547,james,bouknight,James Bouknight,SG,75.5,6'3.5'',76.75,6'4.75'',190.0,80.25,6'8.25'',101.5,8'5.5'',5.5,8.75,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,james-bouknight-1,2.1
1402,2021,1630535,greg,brown iii,Greg Brown III,PF,79.25,6'7.25'',80.5,6'8.5'',206.4,84.25,7'0.25'',107.0,8'11.0'',5.5,9.0,9.75,33.5,39.0,10.98,2.98,3.19,,,,,,,9-25,,,,,,,,,,,,,15-30,,,,,greg-brown iii-1,N/A
1403,2021,1630215,jared,butler,Jared Butler,PG,74.25,6'2.25'',75.75,6'3.75'',193.0,76.0,6'4.0'',98.5,8'2.5'',5.1,8.5,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jared-butler-1,5.4
1404,2021,1630577,julian,champagnie,Julian Champagnie,SF,78.5,6'6.5'',79.5,6'7.5'',217.4,82.0,6'10.0'',106.5,8'10.5'',8.0,9.0,8.5,26.0,32.0,12.38,3.2,3.2,,,,,,,14-25,,,,,,,,,,,,,15-30,,,,19-25,julian-champagnie-1,4.1
1405,2021,1630551,justin,champagnie,Justin Champagnie,PF,77.75,6'5.75'',78.75,6'6.75'',206.4,81.5,6'9.5'',104.0,8'8.0'',6.3,8.75,8.5,27.0,35.0,11.94,3.14,3.34,,,,,,,18-25,,,,,,,,,,,,,17-30,,,,9-25,justin-champagnie-1,3.5
1406,2021,1630528,josh,christopher,Josh Christopher,SG,75.25,6'3.25'',76.5,6'4.5'',214.8,81.25,6'9.25'',101.0,8'5.0'',5.8,8.75,8.5,29.5,37.5,11.32,3.3,3.14,,,,,,,16-25,,,,,,,,,,,,,23-30,,,,11-25,josh-christopher-1,1.1
1407,2021,1630536,sharife,cooper,Sharife Cooper,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sharife-cooper-1,1.7
1408,2021,1630595,cade,cunningham,Cade Cunningham,PG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cade-cunningham-1,4.0
1409,2021,1630245,ayo,dosunmu,Ayo Dosunmu,SG,75.5,6'3.5'',77.0,6'5.0'',194.4,82.25,6'10.25'',102.0,8'6.0'',4.9,8.5,8.75,27.0,33.5,11.51,3.27,3.23,,,,,,,,,,,,,,,,,,,,,,,,,ayo-dosunmu-1,5.1
1410,2021,1630561,david,duke jr.,David Duke Jr.,SG,76.25,6'4.25'',77.5,6'5.5'',203.6,80.75,6'8.75'',102.5,8'6.5'',5.9,8.5,9.0,30.0,39.0,11.21,3.19,3.08,,,,,,,11-25,,,,,,,,,,,,,12-30,,,,8-25,david-duke jr-1,N/A
1411,2021,1630556,kessler,edwards,Kessler Edwards,PF,79.0,6'7.0'',80.0,6'8.0'',203.0,83.25,6'11.25'',106.0,8'10.0'',4.3,8.5,8.25,28.0,37.0,11.3,3.38,3.25,,,,,,,16-25,,,,,,,,,,,,,19-30,,,,12-25,kessler-edwards-1,3.9
1412,2021,1630568,luka,garza,Luka Garza,C,82.0,6'10.0'',83.25,6'11.25'',242.8,85.5,7'1.5'',107.5,8'11.5'',11.7,9.0,9.25,24.0,29.5,11.9,3.38,3.51,,,,,,,17-25,,,,,,,,,,,,,19-30,,,,17-25,luka-garza-1,6.9
1413,2021,1630564,raiquan,gray,RaiQuan Gray,PF,78.5,6'6.5'',79.75,6'7.75'',268.6,82.75,6'10.75'',105.0,8'9.0'',17.3,9.25,9.0,26.5,31.5,11.69,3.3,3.25,,,,,,,8-25,,,,,,,,,,,,,15-30,,,,9-25,raiquan-gray-1,3.0
1414,2021,1630224,jalen,green,Jalen Green,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jalen-green-1,N/A
1415,2021,1629656,quentin,grimes,Quentin Grimes,SG,76.0,6'4.0'',77.25,6'5.25'',205.0,80.0,6'8.0'',101.0,8'5.0'',6.6,8.5,10.0,30.5,38.5,11.09,3.33,3.07,,,,,,,16-25,,,,,,,,,,,,,22-30,,,,16-25,quentin-grimes-1,1.4
1416,2021,1630573,sam,hauser,Sam Hauser,SF,78.75,6'6.75'',80.0,6'8.0'',217.4,81.25,6'9.25'',102.0,8'6.0'',7.9,8.25,9.0,28.5,34.5,11.14,3.07,3.34,,,,,,,19-25,,,,,,,,,,,,,28-30,,,,14-25,sam-hauser-1,13.1
1417,2021,1630565,aaron,henry,Aaron Henry,SF,76.5,6'4.5'',78.0,6'6.0'',209.6,82.75,6'10.75'',103.5,8'7.5'',5.6,8.5,9.25,29.0,35.0,11.68,3.18,3.07,,,,,,,,,,,,,,,,,,,,,,,,,aaron-henry-1,2.7
1418,2021,1630574,ariel,hukporti,Ariel Hukporti,C,82.75,6'10.75'',84.0,7'0.0'',246.0,86.5,7'2.5'',111.5,9'3.5'',8.1,9.5,9.5,24.5,31.0,12.2,3.53,3.12,,,,,,,11-25,,,,,,,,,,,,,15-30,,,,12-25,ariel-hukporti-1,N/A
1419,2021,1630562,matt,hurt,Matt Hurt,PF,80.5,6'8.5'',81.5,6'9.5'',232.4,81.5,6'9.5'',106.5,8'10.5'',15.2,9.0,9.0,25.5,32.5,11.44,3.25,3.34,,,,,,,22-25,,,,,,,,,,,,,18-30,,,,12-25,matt-hurt-1,N/A
1420,2021,1630538,nah'shon,hyland,Nah'Shon Hyland,SG,74.0,6'2.0'',75.5,6'3.5'',169.0,81.25,6'9.25'',101.5,8'5.5'',5.8,8.75,9.0,26.5,34.0,10.53,3.17,3.1,,,,,,,,,,,,,,,,,,,,,,,,,nah'shon-hyland-1,N/A
1421,2021,1630543,isaiah,jackson,Isaiah Jackson,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isaiah-jackson-1,0.2
1422,2021,1630525,david,johnson,David Johnson,SG,75.25,6'3.25'',76.75,6'4.75'',202.8,82.5,6'10.5'',104.0,8'8.0'',7.5,8.25,8.5,33.0,39.0,12.02,3.2,3.03,,,,,,,,,,,,,,,,,,,,,,,,,david-johnson-1,1.3
1423,2021,1630552,jalen,johnson,Jalen Johnson,PF,79.75,6'7.75'',81.25,6'9.25'',209.6,84.25,7'0.25'',106.0,8'10.0'',4.5,9.75,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jalen-johnson-1,0.7
1424,2021,1630553,keon,johnson,Keon Johnson,SG,75.5,6'3.5'',76.75,6'4.75'',184.8,79.25,6'7.25'',97.0,8'1.0'',4.4,8.5,9.0,41.5,48.0,11.45,3.2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,keon-johnson-1,5.5
1425,2021,1630637,carlik,jones,Carlik Jones,PG,72.0,6'0.0'',73.0,6'1.0'',173.6,77.0,6'5.0'',97.5,8'1.5'',4.5,8.25,9.0,31.5,36.0,10.96,3.23,3.16,,,,,,,19-25,,,,,,,,,,,,,25-30,,,,14-25,carlik-jones-1,15.2
1426,2021,1630539,kai,jones,Kai Jones,PF,82.0,6'10.0'',83.5,6'11.5'',221.4,85.75,7'1.75'',110.5,9'2.5'',4.7,9.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kai-jones-1,2.7
1427,2021,1630529,herbert,jones,Herbert Jones,SF,78.0,6'6.0'',79.25,6'7.25'',206.4,84.25,7'0.25'',106.0,8'10.0'',5.8,8.5,9.0,28.5,36.5,11.02,3.17,3.25,,,,,,,12-25,,,,,,,,,,,,,15-30,,,,8-25,herbert-jones-1,1.9
1428,2021,1630548,johnny,juzang,Johnny Juzang,SG,77.5,6'5.5'',79.0,6'7.0'',209.0,82.5,6'10.5'',100.5,8'4.5'',8.0,8.5,9.5,31.0,36.5,11.13,3.08,3.13,,,,,,,17-25,,,,,,,,,,,,,24-30,,,,17-25,johnny-juzang-1,0.7
1429,2021,1630557,corey,kispert,Corey Kispert,SF,78.0,6'6.0'',79.25,6'7.25'',223.8,79.0,6'7.0'',102.0,8'6.0'',6.8,8.75,10.0,30.0,37.5,10.91,2.99,3.12,,,,,,,,,,,,,,,,,,,,,,,,,corey-kispert-1,6.4
1430,2021,1630228,jonathan,kuminga,Jonathan Kuminga,SF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonathan-kuminga-1,N/A
1431,2021,1630639,aj,lawson,AJ Lawson,SG-SF,77.5,6'5.5'',78.75,6'6.75'',179.2,78.75,6'6.75'',99.5,8'3.5'',4.4,8.5,9.25,33.0,41.0,11.0,3.01,2.98,,,,,,,15-25,,,,,,,,,,,,,19-30,,,,16-25,aj-lawson-1,4.2
1432,2021,1630575,scottie,lewis,Scottie Lewis,SF,76.0,6'4.0'',77.25,6'5.25'',187.6,84.0,7'0.0'',101.5,8'5.5'',4.7,8.75,9.75,34.0,42.0,10.45,3.03,2.98,,,,,,,,,,,,,,,,,,,,,,,,,scottie-lewis-1,1.4
1433,2021,1630587,isaiah,livers,Isaiah Livers,SF,77.75,6'5.75'',79.25,6'7.25'',231.8,81.25,6'9.25'',104.5,8'8.5'',9.4,9.0,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,isaiah-livers-1,3.6
1434,2021,1630588,makur,maker,Makur Maker,C,82.25,6'10.25'',83.25,6'11.25'',232.2,85.75,7'1.75'',112.0,9'4.0'',14.5,8.75,9.5,25.5,31.0,11.87,3.28,3.34,,,,,,,16-25,,,,,,,,,,,,,22-30,,,,17-25,makur-maker-1,0.0
1435,2021,1630572,sandro,mamukelashvili,Sandro Mamukelashvili,C,81.0,6'9.0'',82.0,6'10.0'',239.8,85.25,7'1.25'',106.5,8'10.5'',7.8,9.0,9.5,30.5,36.5,11.63,3.3,3.21,,,,,,,19-25,,,,,,,,,,,,,17-30,,,,15-25,sandro-mamukelashvili-1,3.1
1436,2021,1630544,tre,mann,Tre Mann,PG,75.25,6'3.25'',76.25,6'4.25'',177.6,76.0,6'4.0'',98.5,8'2.5'',4.1,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tre-mann-1,3.3
1437,2021,1630571,matthew,mayer,Matthew Mayer,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,matthew-mayer-1,8.3
1438,2021,1630540,miles,mcbride,Miles McBride,PG,73.0,6'1.0'',74.5,6'2.5'',195.2,80.75,6'8.75'',99.5,8'3.5'',6.0,9.0,9.5,31.0,38.5,11.08,3.13,3.1,,,,,,,17-25,,,,,,,,,,,,,19-30,,,,13-25,miles-mcbride-1,4.7
1439,2021,1630558,davion,mitchell,Davion Mitchell,PG,72.0,6'0.0'',73.25,6'1.25'',202.4,76.25,6'4.25'',96.5,8'0.5'',6.2,8.25,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,davion-mitchell-1,1.0
1440,2021,1630596,evan,mobley,Evan Mobley,PF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evan-mobley-1,6.9
1441,2021,1630600,isaiah,mobley,Isaiah Mobley,PF,80.0,6'8.0'',81.75,6'9.75'',238.0,87.0,7'3.0'',107.5,8'11.5'',12.9,9.0,10.0,26.5,32.0,12.7,3.5,3.3,,,,,,,16-25,,,,,,,,,,,,,24-30,,,,14-25,isaiah-mobley-1,4.9
1442,2021,1630541,moses,moody,Moses Moody,SG,76.5,6'4.5'',78.0,6'6.0'',210.6,84.75,7'0.75'',105.0,8'9.0'',6.8,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,moses-moody-1,5.2
1443,2021,1630530,trey,murphy iii,Trey Murphy III,SF,79.5,6'7.5'',81.25,6'9.25'',206.0,84.0,7'0.0'',105.5,8'9.5'',8.1,8.5,9.0,34.0,38.0,11.65,3.32,3.14,,,,,,,,,,,,,,,,,,,,,,,,,trey-murphy iii-1,N/A
1444,2021,1630227,daishen,nix,Daishen Nix,PG,75.0,6'3.0'',76.25,6'4.25'',225.6,78.75,6'6.75'',100.0,8'4.0'',11.8,8.5,9.0,29.5,36.5,11.72,3.18,3.0,,,,,,,15-25,,,,,,,,,,,,,,,,,12-25,daishen-nix-1,N/A
1445,2021,1630566,john,petty jr.,John Petty Jr.,SG,76.5,6'4.5'',77.75,6'5.75'',186.2,81.5,6'9.5'',103.5,8'7.5'',5.6,8.5,9.0,27.5,34.0,11.51,3.17,3.35,,,,,,,,,,,,,,,,,,,,,,,,,john-petty jr-1,N/A
1446,2021,1630582,yves,pons,Yves Pons,PF,77.5,6'5.5'',78.75,6'6.75'',206.4,84.75,7'0.75'',104.0,8'8.0'',4.0,9.0,9.25,36.0,42.5,10.89,3.05,3.1,,,,,,,15-25,,,,,,,,,,,,,18-30,,,,19-25,yves-pons-1,2.7
1447,2021,1630554,jason,preston,Jason Preston,PG,75.0,6'3.0'',76.0,6'4.0'',180.6,80.5,6'8.5'',100.5,8'4.5'',5.45,8.5,9.25,30.5,38.5,10.82,3.08,3.13,,,,,,,13-25,,,,,,,,,,,,,14-30,,,,11-25,jason-preston-1,3.2
1448,2021,1630563,joshua,primo,Joshua Primo,SG,76.0,6'4.0'',77.0,6'5.0'',189.0,81.25,6'9.25'',102.5,8'6.5'',6.3,9.0,10.0,30.5,37.5,10.97,3.36,3.22,,,,,,,12-25,,,,,,,,,,,,,16-30,,,,14-25,joshua-primo-1,2.1
1449,2021,1630576,roko,prkacin,Roko Prkacin,PF,79.5,6'7.5'',81.25,6'9.25'',225.4,83.0,6'11.0'',107.0,8'11.0'',7.0,8.75,9.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roko-prkacin-1,N/A
1450,2021,1629674,neemias,queta,Neemias Queta,C,83.25,6'11.25'',84.5,7'0.5'',248.4,88.0,7'4.0'',112.5,9'4.5'',7.6,9.25,10.5,27.0,33.0,11.85,3.5,3.29,,,,,,,9-25,,,,,,,,,,,,,20-30,,,,10-25,neemias-queta-1,5.8
